21/12/2020;11:02:30;40;67;62;58;13;18
21/12/2020;11:02:31;46;74;69;66;20;27
21/12/2020;11:02:32;53;80;77;74;28;36
21/12/2020;11:02:33;60;89;85;83;42;45
21/12/2020;11:02:34;67;98;93;92;51;59
21/12/2020;11:02:35;74;105;101;101;59;72
21/12/2020;11:02:36;81;113;109;113;79;131
21/12/2020;11:02:37;94;126;134;162;169;256
21/12/2020;11:02:38;139;191;214;257;282;386
21/12/2020;11:02:39;239;297;320;370;400;495
21/12/2020;11:02:40;341;407;428;480;505;561
21/12/2020;11:02:41;441;509;517;557;565;572
21/12/2020;11:02:42;500;562;559;593;597;571
21/12/2020;11:02:43;522;584;579;611;609;579
21/12/2020;11:02:44;536;598;590;618;607;557
21/12/2020;11:02:45;536;593;583;608;601;539
21/12/2020;11:02:46;525;582;570;593;581;525
21/12/2020;11:02:47;512;568;557;578;569;508
21/12/2020;11:02:48;495;549;537;555;521;404
21/12/2020;11:02:49;456;489;451;430;355;198
21/12/2020;11:02:50;311;332;297;265;178;39
21/12/2020;11:02:51;177;190;160;130;52;0
21/12/2020;11:02:52;85;106;92;80;25;5
21/12/2020;11:02:53;61;85;75;64;17;0
21/12/2020;11:02:54;50;74;66;56;3;0
21/12/2020;11:02:55;43;66;59;55;8;14
21/12/2020;11:02:56;45;72;68;64;23;28
21/12/2020;11:02:57;54;83;78;77;35;41
21/12/2020;11:02:58;64;94;90;89;43;52
21/12/2020;11:02:59;75;106;102;104;60;75
21/12/2020;11:03:00;91;124;121;142;140;219
21/12/2020;11:03:01;165;221;244;290;315;413
21/12/2020;11:03:02;310;375;397;449;480;546
21/12/2020;11:03:03;441;509;517;559;573;574
21/12/2020;11:03:04;504;566;563;596;596;572
21/12/2020;11:03:05;526;588;582;614;617;573
21/12/2020;11:03:06;539;599;589;615;605;551
21/12/2020;11:03:07;532;589;579;603;597;533
21/12/2020;11:03:08;519;576;565;588;580;515
21/12/2020;11:03:09;506;560;549;569;560;496
21/12/2020;11:03:10;489;542;525;519;460;323
21/12/2020;11:03:11;418;446;409;385;307;154
21/12/2020;11:03:12;289;310;273;241;156;23
21/12/2020;11:03:13;173;186;155;126;57;0
21/12/2020;11:03:14;92;110;94;82;27;3
21/12/2020;11:03:15;66;89;78;68;21;4
21/12/2020;11:03:16;55;79;69;59;12;0
21/12/2020;11:03:17;46;69;61;52;5;0
21/12/2020;11:03:18;42;66;59;54;14;14
21/12/2020;11:03:19;42;70;65;62;15;21
21/12/2020;11:03:20;50;77;72;69;28;34
21/12/2020;11:03:21;56;84;80;78;32;40
21/12/2020;11:03:22;63;93;89;87;46;52
21/12/2020;11:03:23;70;101;97;98;52;64
21/12/2020;11:03:24;78;109;107;109;72;80
21/12/2020;11:03:25;89;122;119;133;133;209
21/12/2020;11:03:26;114;163;186;226;255;350
21/12/2020;11:03:27;214;271;294;342;371;469
21/12/2020;11:03:28;315;379;401;453;483;551
21/12/2020;11:03:29;417;485;498;542;553;572
21/12/2020;11:03:30;489;552;550;585;584;570
21/12/2020;11:03:31;516;578;573;606;609;576
21/12/2020;11:03:32;530;592;587;618;617;568
21/12/2020;11:03:33;539;599;589;615;610;550
21/12/2020;11:03:34;531;589;578;602;589;532
21/12/2020;11:03:35;520;576;565;587;578;515
21/12/2020;11:03:36;505;560;549;569;559;495
21/12/2020;11:03:37;488;541;518;508;444;305
21/12/2020;11:03:38;391;417;381;354;269;124
21/12/2020;11:03:39;250;265;230;197;109;7
21/12/2020;11:03:40;127;139;115;95;40;0
21/12/2020;11:03:41;67;91;79;68;16;0
21/12/2020;11:03:42;54;78;69;58;11;0
21/12/2020;11:03:43;46;70;61;53;4;3
21/12/2020;11:03:44;40;67;62;58;12;18
21/12/2020;11:03:45;47;76;71;68;27;31
21/12/2020;11:03:46;56;85;81;79;33;40
21/12/2020;11:03:47;64;95;90;89;49;55
21/12/2020;11:03:48;75;105;102;103;59;73
21/12/2020;11:03:49;88;119;116;124;115;185
21/12/2020;11:03:50;131;183;208;250;273;373
21/12/2020;11:03:51;263;324;347;399;435;514
21/12/2020;11:03:52;391;459;477;526;547;570
21/12/2020;11:03:53;484;548;547;581;588;573
21/12/2020;11:03:54;516;577;574;607;604;576
21/12/2020;11:03:55;532;594;588;618;610;565
21/12/2020;11:03:56;538;596;585;610;604;542
21/12/2020;11:03:57;526;583;573;596;589;525
21/12/2020;11:03:58;513;569;558;580;565;505
21/12/2020;11:03:59;498;552;540;559;536;433
21/12/2020;11:04:00;479;519;484;466;389;241
21/12/2020;11:04:01;360;385;348;322;234;92
21/12/2020;11:04:02;237;254;218;185;97;4
21/12/2020;11:04:03;135;147;122;100;35;0
21/12/2020;11:04:04;72;94;84;73;25;5
21/12/2020;11:04:05;58;81;71;61;14;0
21/12/2020;11:04:06;48;72;64;53;6;0
21/12/2020;11:04:07;42;66;60;55;14;15
21/12/2020;11:04:08;45;73;69;65;16;24
21/12/2020;11:04:09;54;83;77;76;31;38
21/12/2020;11:04:10;65;95;90;90;49;55
21/12/2020;11:04:11;77;107;104;106;63;78
21/12/2020;11:04:12;93;126;133;162;168;253
21/12/2020;11:04:13;203;261;284;331;360;458
21/12/2020;11:04:14;362;431;451;503;530;564
21/12/2020;11:04:15;486;550;549;584;585;571
21/12/2020;11:04:16;522;585;579;612;611;576
21/12/2020;11:04:17;539;600;590;615;604;550
21/12/2020;11:04:18;531;587;575;598;590;525
21/12/2020;11:04:19;513;569;557;578;569;509
21/12/2020;11:04:20;494;548;535;552;512;391
21/12/2020;11:04:21;438;468;431;407;328;177
21/12/2020;11:04:22;290;309;272;238;149;22
21/12/2020;11:04:23;160;172;144;117;45;0
21/12/2020;11:04:24;79;101;89;78;23;5
21/12/2020;11:04:25;60;84;74;64;11;1
21/12/2020;11:04:26;51;75;66;57;8;0
21/12/2020;11:04:27;45;70;61;52;9;5
21/12/2020;11:04:28;41;66;61;56;14;18
21/12/2020;11:04:29;45;72;67;63;17;25
21/12/2020;11:04:30;52;79;74;73;32;34
21/12/2020;11:04:31;58;88;83;81;41;46
21/12/2020;11:04:32;67;96;92;91;51;56
21/12/2020;11:04:33;75;107;104;105;68;76
21/12/2020;11:04:34;88;120;118;130;124;198
21/12/2020;11:04:35;128;181;204;247;269;369
21/12/2020;11:04:36;256;317;338;390;422;510
21/12/2020;11:04:37;384;453;470;519;536;568
21/12/2020;11:04:38;483;546;546;581;583;569
21/12/2020;11:04:39;517;578;574;607;604;574
21/12/2020;11:04:40;534;595;589;618;614;559
21/12/2020;11:04:41;535;593;581;606;601;539
21/12/2020;11:04:42;522;579;567;591;582;521
21/12/2020;11:04:43;507;562;551;571;557;500
21/12/2020;11:04:44;489;542;524;517;455;320
21/12/2020;11:04:45;393;419;382;357;273;131
21/12/2020;11:04:46;240;255;219;186;104;2
21/12/2020;11:04:47;113;126;107;88;36;0
21/12/2020;11:04:48;63;86;77;66;19;1
21/12/2020;11:04:49;50;74;65;56;9;0
21/12/2020;11:04:50;42;66;60;55;15;15
21/12/2020;11:04:51;46;74;70;67;20;27
21/12/2020;11:04:52;56;86;81;79;39;44
21/12/2020;11:04:53;68;99;94;94;54;56
21/12/2020;11:04:54;81;112;109;112;76;104
21/12/2020;11:04:55;102;149;173;213;236;330
21/12/2020;11:04:56;254;316;339;390;423;507
21/12/2020;11:04:57;408;478;492;539;551;569
21/12/2020;11:04:58;501;563;560;594;592;570
21/12/2020;11:04:59;527;590;584;616;612;570
21/12/2020;11:05:00;539;598;587;612;606;545
21/12/2020;11:05:01;526;583;572;596;583;525
21/12/2020;11:05:02;510;566;556;576;567;504
21/12/2020;11:05:03;493;546;534;545;496;376
21/12/2020;11:05:04;430;459;421;399;322;170
21/12/2020;11:05:05;285;304;268;234;145;22
21/12/2020;11:05:06;153;166;138;111;43;0
21/12/2020;11:05:07;76;99;87;75;28;6
21/12/2020;11:05:08;60;83;73;64;16;1
21/12/2020;11:05:09;50;73;62;54;8;0
21/12/2020;11:05:10;42;66;57;50;11;11
21/12/2020;11:05:11;40;67;63;60;21;20
21/12/2020;11:05:12;54;81;77;75;29;39
21/12/2020;11:05:13;64;93;89;87;47;53
21/12/2020;11:05:14;75;106;103;104;66;75
21/12/2020;11:05:15;92;125;127;154;163;240
21/12/2020;11:05:16;195;254;278;326;353;450
21/12/2020;11:05:17;358;428;447;499;528;565
21/12/2020;11:05:18;484;547;547;583;589;570
21/12/2020;11:05:19;521;582;578;610;608;574
21/12/2020;11:05:20;539;598;588;614;603;551
21/12/2020;11:05:21;528;585;574;598;585;528
21/12/2020;11:05:22;512;568;556;578;564;506
21/12/2020;11:05:23;494;548;535;547;498;377
21/12/2020;11:05:24;426;454;417;394;317;166
21/12/2020;11:05:25;267;284;248;214;125;11
21/12/2020;11:05:26;129;141;117;97;41;0
21/12/2020;11:05:27;67;90;79;69;15;0
21/12/2020;11:05:28;52;75;66;57;4;0
21/12/2020;11:05:29;43;67;59;55;13;10
21/12/2020;11:05:30;47;75;70;67;20;30
21/12/2020;11:05:31;58;87;83;81;40;44
21/12/2020;11:05:32;70;102;98;98;52;64
21/12/2020;11:05:33;86;117;114;117;104;165
21/12/2020;11:05:34;149;204;228;273;296;398
21/12/2020;11:05:35;323;391;413;466;500;555
21/12/2020;11:05:36;475;540;541;577;579;568
21/12/2020;11:05:37;521;583;579;611;614;574
21/12/2020;11:05:38;540;600;589;615;607;546
21/12/2020;11:05:39;525;581;570;593;580;522
21/12/2020;11:05:40;506;560;548;569;553;493
21/12/2020;11:05:41;481;521;484;465;392;248
21/12/2020;11:05:42;308;328;292;259;173;36
21/12/2020;11:05:43;137;148;123;101;42;0
21/12/2020;11:05:44;65;88;77;68;13;0
21/12/2020;11:05:45;49;73;64;55;8;0
21/12/2020;11:05:46;40;66;61;57;17;20
21/12/2020;11:05:47;50;79;75;72;26;32
21/12/2020;11:05:48;62;91;86;85;46;49
21/12/2020;11:05:49;76;107;103;105;67;77
21/12/2020;11:05:50;95;128;139;170;185;267
21/12/2020;11:05:51;221;281;305;355;390;478
21/12/2020;11:05:52;388;457;474;523;539;565
21/12/2020;11:05:53;494;557;555;589;589;571
21/12/2020;11:05:54;525;587;582;614;615;573
21/12/2020;11:05:55;538;597;587;612;606;545
21/12/2020;11:05:56;525;582;571;594;587;523
21/12/2020;11:05:57;509;564;553;574;565;504
21/12/2020;11:05:58;489;541;524;518;456;321
21/12/2020;11:05:59;378;404;368;341;256;111
21/12/2020;11:06:00;217;230;194;162;76;0
21/12/2020;11:06:01;94;111;95;82;26;3
21/12/2020;11:06:02;62;86;76;65;18;0
21/12/2020;11:06:03;51;74;66;56;1;0
21/12/2020;11:06:04;42;65;60;56;10;14
21/12/2020;11:06:05;48;76;71;69;22;29
21/12/2020;11:06:06;58;87;83;82;41;45
21/12/2020;11:06:07;70;101;97;98;52;65
21/12/2020;11:06:08;85;117;112;116;89;143
21/12/2020;11:06:09;131;183;208;250;272;372
21/12/2020;11:06:10;297;362;385;439;474;540
21/12/2020;11:06:11;452;519;526;564;568;570
21/12/2020;11:06:12;514;576;572;605;602;574
21/12/2020;11:06:13;536;597;589;615;606;557
21/12/2020;11:06:14;531;588;576;600;593;530
21/12/2020;11:06:15;513;568;556;578;564;509
21/12/2020;11:06:16;491;543;530;527;468;341
21/12/2020;11:06:17;369;392;355;327;246;101
21/12/2020;11:06:18;183;194;163;132;55;0
21/12/2020;11:06:19;72;95;83;70;24;5
21/12/2020;11:06:20;52;75;66;56;9;0
21/12/2020;11:06:21;42;67;62;58;17;21
21/12/2020;11:06:22;47;78;73;74;28;36
21/12/2020;11:06:23;65;96;92;91;50;55
21/12/2020;11:06:24;81;112;109;112;70;100
21/12/2020;11:06:25;114;166;189;231;253;352
21/12/2020;11:06:26;296;361;385;438;469;541
21/12/2020;11:06:27;460;527;531;568;576;567
21/12/2020;11:06:28;516;578;574;607;605;574
21/12/2020;11:06:29;537;599;589;616;610;552
21/12/2020;11:06:30;528;585;574;597;585;529
21/12/2020;11:06:31;510;566;555;575;562;503
21/12/2020;11:06:32;489;542;527;522;467;331
21/12/2020;11:06:33;373;397;360;333;246;103
21/12/2020;11:06:34;198;210;176;145;63;0
21/12/2020;11:06:35;82;104;91;79;24;6
21/12/2020;11:06:36;57;80;72;63;8;0
21/12/2020;11:06:37;47;70;62;54;4;8
21/12/2020;11:06:38;41;68;64;60;19;19
21/12/2020;11:06:39;52;80;76;74;27;38
21/12/2020;11:06:40;64;93;89;88;48;54
21/12/2020;11:06:41;77;109;105;106;70;79
21/12/2020;11:06:42;96;130;144;176;192;275
21/12/2020;11:06:43;225;286;309;359;395;481
21/12/2020;11:06:44;397;466;482;530;549;565
21/12/2020;11:06:45;500;562;560;593;592;572
21/12/2020;11:06:46;529;591;585;617;616;566
21/12/2020;11:06:47;535;592;582;607;594;538
21/12/2020;11:06:48;518;574;564;585;571;512
21/12/2020;11:06:49;498;552;539;558;528;423
21/12/2020;11:06:50;431;459;422;398;320;170
21/12/2020;11:06:51;246;261;225;192;108;5
21/12/2020;11:06:52;95;112;96;84;28;6
21/12/2020;11:06:53;57;80;71;61;13;0
21/12/2020;11:06:54;45;69;60;53;11;9
21/12/2020;11:06:55;45;74;69;65;24;29
21/12/2020;11:06:56;58;87;83;82;35;43
21/12/2020;11:06:57;71;101;97;98;53;64
21/12/2020;11:06:58;86;118;114;119;105;167
21/12/2020;11:06:59;146;200;225;271;299;395
21/12/2020;11:07:00;308;374;397;451;486;548
21/12/2020;11:07:01;455;524;529;568;575;569
21/12/2020;11:07:02;512;574;571;604;601;574
21/12/2020;11:07:03;533;594;589;619;616;563
21/12/2020;11:07:04;536;594;584;608;597;539
21/12/2020;11:07:05;523;579;568;591;579;520
21/12/2020;11:07:06;508;563;552;573;557;498
21/12/2020;11:07:07;490;543;529;526;474;338
21/12/2020;11:07:08;411;438;402;376;298;146
21/12/2020;11:07:09;265;282;246;212;123;11
21/12/2020;11:07:10;137;150;124;102;36;0
21/12/2020;11:07:11;70;93;83;73;25;4
21/12/2020;11:07:12;57;80;71;62;8;0
21/12/2020;11:07:13;48;71;63;54;7;0
21/12/2020;11:07:14;43;67;61;56;16;16
21/12/2020;11:07:15;46;73;68;66;19;26
21/12/2020;11:07:16;54;81;78;76;35;39
21/12/2020;11:07:17;60;91;86;86;37;45
21/12/2020;11:07:18;71;102;97;98;53;65
21/12/2020;11:07:19;81;115;111;114;78;129
21/12/2020;11:07:20;102;147;168;208;223;321
21/12/2020;11:07:21;226;286;309;358;389;482
21/12/2020;11:07:22;364;432;452;503;527;564
21/12/2020;11:07:23;476;541;542;578;578;569
21/12/2020;11:07:24;515;577;573;606;609;575
21/12/2020;11:07:25;533;595;589;618;609;562
21/12/2020;11:07:26;537;594;582;606;594;537
21/12/2020;11:07:27;522;578;567;589;582;521
21/12/2020;11:07:28;505;560;548;569;553;496
21/12/2020;11:07:29;484;534;503;490;425;279
21/12/2020;11:07:30;345;368;332;303;215;73
21/12/2020;11:07:31;181;193;162;131;59;0
21/12/2020;11:07:32;75;97;86;76;27;6
21/12/2020;11:07:33;55;79;69;59;6;0
21/12/2020;11:07:34;44;68;60;55;6;13
21/12/2020;11:07:35;47;74;70;66;25;30
21/12/2020;11:07:36;59;88;84;83;36;44
21/12/2020;11:07:37;74;105;101;101;64;72
21/12/2020;11:07:38;94;127;131;160;170;250
21/12/2020;11:07:39;228;289;313;364;398;484
21/12/2020;11:07:40;416;486;500;545;554;569
21/12/2020;11:07:41;509;571;568;602;600;573
21/12/2020;11:07:42;535;597;590;619;609;558
21/12/2020;11:07:43;530;587;576;601;593;530
21/12/2020;11:07:44;511;566;555;575;562;507
21/12/2020;11:07:45;488;541;518;509;445;308
21/12/2020;11:07:46;344;366;330;300;210;70
21/12/2020;11:07:47;157;168;140;114;44;0
21/12/2020;11:07:48;66;90;80;69;20;3
21/12/2020;11:07:49;49;73;64;56;9;2
21/12/2020;11:07:50;41;69;64;61;20;24
21/12/2020;11:07:51;55;84;80;78;31;39
21/12/2020;11:07:52;70;101;98;98;52;64
21/12/2020;11:07:53;90;123;119;137;132;207
21/12/2020;11:07:54;210;270;294;342;373;467
21/12/2020;11:07:55;412;483;497;543;559;569
21/12/2020;11:07:56;510;573;569;603;607;575
21/12/2020;11:07:57;539;600;592;619;608;556
21/12/2020;11:07:58;528;585;574;597;584;530
21/12/2020;11:07:59;507;562;550;571;555;498
21/12/2020;11:08:00;468;501;464;443;361;214
21/12/2020;11:08:01;255;270;233;199;115;7
21/12/2020;11:08:02;87;107;93;81;23;1
21/12/2020;11:08:03;55;78;68;58;5;0
21/12/2020;11:08:04;42;67;62;57;16;17
21/12/2020;11:08:05;54;82;77;74;29;40
21/12/2020;11:08:06;69;99;95;95;55;61
21/12/2020;11:08:07;88;120;117;120;118;182
21/12/2020;11:08:08;200;262;285;333;367;456
21/12/2020;11:08:09;407;477;492;538;550;567
21/12/2020;11:08:10;510;572;569;602;601;574
21/12/2020;11:08:11;538;599;590;617;607;555
21/12/2020;11:08:12;528;585;573;597;589;526
21/12/2020;11:08:13;507;560;549;569;558;493
21/12/2020;11:08:14;456;486;447;424;349;195
21/12/2020;11:08:15;237;249;214;180;92;3
21/12/2020;11:08:16;82;104;90;78;23;7
21/12/2020;11:08:17;53;77;67;57;5;0
21/12/2020;11:08:18;41;67;62;59;12;19
21/12/2020;11:08:19;55;83;79;77;37;41
21/12/2020;11:08:20;70;101;96;96;56;65
21/12/2020;11:08:21;85;120;117;138;142;213
21/12/2020;11:08:22;218;280;303;354;389;478
21/12/2020;11:08:23;422;494;505;549;562;568
21/12/2020;11:08:24;513;576;572;606;603;575
21/12/2020;11:08:25;540;601;593;619;612;553
21/12/2020;11:08:26;529;585;572;595;588;529
21/12/2020;11:08:27;508;562;551;570;555;497
21/12/2020;11:08:28;475;509;472;452;374;229
21/12/2020;11:08:29;274;291;253;220;135;13
21/12/2020;11:08:30;100;115;98;84;34;6
21/12/2020;11:08:31;57;81;72;62;8;1
21/12/2020;11:08:32;45;68;61;54;5;12
21/12/2020;11:08:33;47;74;70;66;26;30
21/12/2020;11:08:34;60;89;84;83;43;46
21/12/2020;11:08:35;73;105;101;102;58;72
21/12/2020;11:08:36;93;126;125;150;152;233
21/12/2020;11:08:37;205;264;288;336;365;460
21/12/2020;11:08:38;379;449;468;517;535;568
21/12/2020;11:08:39;496;559;556;591;593;572
21/12/2020;11:08:40;528;590;584;616;612;570
21/12/2020;11:08:41;538;596;584;609;597;544
21/12/2020;11:08:42;522;578;567;590;582;520
21/12/2020;11:08:43;501;555;544;563;545;457
21/12/2020;11:08:44;448;478;439;415;335;186
21/12/2020;11:08:45;257;272;234;200;111;6
21/12/2020;11:08:46;100;116;99;85;28;3
21/12/2020;11:08:47;59;82;73;63;9;0
21/12/2020;11:08:48;46;69;61;53;5;8
21/12/2020;11:08:49;45;72;68;65;24;27
21/12/2020;11:08:50;58;86;82;81;40;43
21/12/2020;11:08:51;72;103;99;100;61;65
21/12/2020;11:08:52;89;121;119;136;131;211
21/12/2020;11:08:53;194;254;278;327;354;448
21/12/2020;11:08:54;378;448;467;518;542;566
21/12/2020;11:08:55;499;562;559;593;598;570
21/12/2020;11:08:56;530;593;586;619;614;568
21/12/2020;11:08:57;535;593;583;607;600;539
21/12/2020;11:08:58;518;574;563;585;577;516
21/12/2020;11:08:59;498;551;539;557;520;407
21/12/2020;11:09:00;423;451;413;389;309;158
21/12/2020;11:09:01;241;255;219;184;102;0
21/12/2020;11:09:02;93;111;95;84;28;1
21/12/2020;11:09:03;59;83;72;62;9;1
21/12/2020;11:09:04;46;70;61;53;10;5
21/12/2020;11:09:05;44;73;69;66;18;24
21/12/2020;11:09:06;57;87;83;81;40;46
21/12/2020;11:09:07;73;102;100;101;62;69
21/12/2020;11:09:08;92;124;124;147;153;230
21/12/2020;11:09:09;208;267;291;339;368;463
21/12/2020;11:09:10;391;461;478;527;542;566
21/12/2020;11:09:11;502;564;562;596;599;574
21/12/2020;11:09:12;532;594;587;618;616;564
21/12/2020;11:09:13;533;591;579;604;598;535
21/12/2020;11:09:14;516;572;559;582;573;508
21/12/2020;11:09:15;493;546;534;541;488;364
21/12/2020;11:09:16;385;409;372;345;259;117
21/12/2020;11:09:17;200;212;179;148;64;0
21/12/2020;11:09:18;79;101;88;78;23;6
21/12/2020;11:09:19;55;79;70;60;12;0
21/12/2020;11:09:20;45;69;61;55;8;14
21/12/2020;11:09:21;47;73;70;67;19;27
21/12/2020;11:09:22;57;86;81;79;38;44
21/12/2020;11:09:23;69;99;95;94;48;56
21/12/2020;11:09:24;81;112;108;110;68;86
21/12/2020;11:09:25;95;128;139;173;187;274
21/12/2020;11:09:26;206;264;286;336;364;460
21/12/2020;11:09:27;356;425;445;497;525;561
21/12/2020;11:09:28;477;542;543;579;584;569
21/12/2020;11:09:29;517;579;574;607;605;576
21/12/2020;11:09:30;534;595;589;618;609;560
21/12/2020;11:09:31;537;593;582;607;594;538
21/12/2020;11:09:32;523;579;568;591;577;519
21/12/2020;11:09:33;507;562;551;572;562;500
21/12/2020;11:09:34;489;541;521;514;455;315
21/12/2020;11:09:35;392;418;381;355;273;127
21/12/2020;11:09:36;246;262;226;193;107;6
21/12/2020;11:09:37;123;135;113;95;39;0
21/12/2020;11:09:38;67;91;80;70;23;4
21/12/2020;11:09:39;54;78;69;58;11;0
21/12/2020;11:09:40;45;69;60;52;11;8
21/12/2020;11:09:41;42;69;64;61;15;22
21/12/2020;11:09:42;51;78;73;72;31;35
21/12/2020;11:09:43;60;88;85;83;41;47
21/12/2020;11:09:44;69;101;96;97;51;63
21/12/2020;11:09:45;82;114;110;113;73;117
21/12/2020;11:09:46;102;151;172;212;229;329
21/12/2020;11:09:47;251;312;336;388;418;503
21/12/2020;11:09:48;413;482;495;540;552;567
21/12/2020;11:09:49;505;567;563;597;601;574
21/12/2020;11:09:50;530;592;586;616;616;566
21/12/2020;11:09:51;536;593;582;607;600;539
21/12/2020;11:09:52;520;576;565;587;581;516
21/12/2020;11:09:53;501;555;543;563;551;462
21/12/2020;11:09:54;458;490;452;430;349;200
21/12/2020;11:09:55;274;291;254;221;131;14
21/12/2020;11:09:56;115;128;107;90;37;1
21/12/2020;11:09:57;61;85;76;65;12;1
21/12/2020;11:09:58;48;72;64;54;2;2
21/12/2020;11:09:59;41;68;64;60;13;20
21/12/2020;11:10:00;53;81;77;75;34;38
21/12/2020;11:10:01;66;97;92;91;45;53
21/12/2020;11:10:02;81;113;108;112;69;98
21/12/2020;11:10:03;106;155;178;217;239;338
21/12/2020;11:10:04;280;344;367;421;458;528
21/12/2020;11:10:05;448;516;522;562;566;569
21/12/2020;11:10:06;514;576;572;605;602;573
21/12/2020;11:10:07;536;597;589;615;605;557
21/12/2020;11:10:08;529;586;574;597;584;531
21/12/2020;11:10:09;510;565;553;574;564;505
21/12/2020;11:10:10;486;538;511;501;440;296
21/12/2020;11:10:11;334;356;320;290;200;64
21/12/2020;11:10:12;152;164;135;109;47;0
21/12/2020;11:10:13;65;90;79;69;15;0
21/12/2020;11:10:14;48;70;62;53;2;0
21/12/2020;11:10:15;42;70;65;62;15;21
21/12/2020;11:10:16;56;85;80;78;38;43
21/12/2020;11:10:17;71;101;97;98;52;65
21/12/2020;11:10:18;90;123;120;138;134;213
21/12/2020;11:10:19;213;273;297;346;383;469
21/12/2020;11:10:20;415;485;498;542;552;567
21/12/2020;11:10:21;511;573;569;603;607;572
21/12/2020;11:10:22;536;597;587;614;608;550
21/12/2020;11:10:23;524;580;568;591;578;523
21/12/2020;11:10:24;502;556;544;563;546;466
21/12/2020;11:10:25;429;458;419;395;310;167
21/12/2020;11:10:26;212;225;190;157;73;0
21/12/2020;11:10:27;75;97;84;75;21;4
21/12/2020;11:10:28;52;75;66;57;9;0
21/12/2020;11:10:29;37;64;62;58;14;22
21/12/2020;11:10:30;52;84;79;77;38;40
21/12/2020;11:10:31;71;101;98;98;52;63
21/12/2020;11:10:32;93;126;129;156;160;244
21/12/2020;11:10:33;239;300;324;375;405;496
21/12/2020;11:10:34;433;503;513;554;565;564
21/12/2020;11:10:35;513;575;570;604;601;572
21/12/2020;11:10:36;536;596;587;613;607;549
21/12/2020;11:10:37;525;581;570;593;580;523
21/12/2020;11:10:38;505;559;548;568;551;495
21/12/2020;11:10:39;476;511;473;454;381;229
21/12/2020;11:10:40;286;304;265;230;147;18
21/12/2020;11:10:41;113;126;106;90;36;0
21/12/2020;11:10:42;60;84;71;62;15;0
21/12/2020;11:10:43;42;66;58;50;8;0
21/12/2020;11:10:44;43;70;66;63;24;27
21/12/2020;11:10:45;57;86;82;81;34;41
21/12/2020;11:10:46;72;103;99;100;61;64
21/12/2020;11:10:47;90;122;119;135;132;208
21/12/2020;11:10:48;188;246;269;317;349;441
21/12/2020;11:10:49;364;434;453;504;527;561
21/12/2020;11:10:50;491;554;553;587;591;570
21/12/2020;11:10:51;526;588;582;613;615;573
21/12/2020;11:10:52;538;596;585;610;597;545
21/12/2020;11:10:53;522;578;566;590;575;518
21/12/2020;11:10:54;503;558;545;566;554;486
21/12/2020;11:10:55;477;513;475;457;387;234
21/12/2020;11:10:56;306;326;289;257;167;38
21/12/2020;11:10:57;142;152;125;102;44;0
21/12/2020;11:10:58;65;89;79;69;16;4
21/12/2020;11:10:59;51;75;66;57;4;0
21/12/2020;11:11:00;43;67;62;58;11;15
21/12/2020;11:11:01;48;77;73;70;29;34
21/12/2020;11:11:02;60;90;85;84;37;45
21/12/2020;11:11:03;73;103;99;100;61;65
21/12/2020;11:11:04;87;120;116;124;113;184
21/12/2020;11:11:05;163;218;242;288;312;408
21/12/2020;11:11:06;330;397;419;473;506;561
21/12/2020;11:11:07;474;539;540;577;580;572
21/12/2020;11:11:08;518;580;576;609;607;575
21/12/2020;11:11:09;537;598;589;615;612;554
21/12/2020;11:11:10;530;587;577;601;593;533
21/12/2020;11:11:11;514;570;559;580;571;507
21/12/2020;11:11:12;495;548;536;550;501;385
21/12/2020;11:11:13;415;442;405;380;301;148
21/12/2020;11:11:14;241;255;219;186;104;1
21/12/2020;11:11:15;103;117;100;86;33;0
21/12/2020;11:11:16;60;83;74;63;16;1
21/12/2020;11:11:17;48;72;63;54;8;3
21/12/2020;11:11:18;42;69;64;61;20;24
21/12/2020;11:11:19;54;81;76;75;29;37
21/12/2020;11:11:20;65;96;91;90;50;56
21/12/2020;11:11:21;80;111;108;110;67;86
21/12/2020;11:11:22;99;138;154;190;208;296
21/12/2020;11:11:23;237;297;320;370;402;493
21/12/2020;11:11:24;401;471;486;534;546;568
21/12/2020;11:11:25;500;562;559;593;595;572
21/12/2020;11:11:26;528;590;584;616;611;570
21/12/2020;11:11:27;539;597;585;610;599;545
21/12/2020;11:11:28;524;580;569;592;578;523
21/12/2020;11:11:29;506;561;548;569;554;497
21/12/2020;11:11:30;485;531;497;483;416;267
21/12/2020;11:11:31;340;362;326;296;206;69
21/12/2020;11:11:32;178;190;159;130;58;0
21/12/2020;11:11:33;74;96;82;71;17;0
21/12/2020;11:11:34;56;79;69;59;7;0
21/12/2020;11:11:35;45;69;60;52;6;9
21/12/2020;11:11:36;45;72;67;64;23;24
21/12/2020;11:11:37;57;86;81;80;33;45
21/12/2020;11:11:38;70;99;95;95;56;60
21/12/2020;11:11:39;85;116;113;116;92;140
21/12/2020;11:11:40;138;191;215;257;280;382
21/12/2020;11:11:41;314;381;403;457;493;556
21/12/2020;11:11:42;472;537;539;575;576;569
21/12/2020;11:11:43;520;582;576;610;606;576
21/12/2020;11:11:44;538;599;590;617;605;554
21/12/2020;11:11:45;531;588;576;600;587;530
21/12/2020;11:11:46;514;569;558;578;565;510
21/12/2020;11:11:47;495;548;534;545;497;380
21/12/2020;11:11:48;413;440;402;376;297;147
21/12/2020;11:11:49;239;252;216;183;95;3
